3036	1	3465
4320	3	3482
3482	3	1018
1953	1	1765
3374	7	1871
1334	1	2404
3397	3	1334
2028	2	2897
3366	2	2406
1396	1	5345
1596	10	3484
2053	10	3483
905	1	2427
1878	1	3453
2642	1	262
3391	1	4753
2397	1	2898
1018	1	4562
3520	1	1018
4833	1	3445
3456	4	5525
1731	3	3319
3489	10	1690
3374	5	5612
1810	2	1386
1846	1	1528
1784	1	3195
3714	1	1396
3456	7	3893
35	1	2028
2658	1	4576
2897	1	481
280	2	3492
3413	2	1396
3846	-1	1670
1207	2	2897
550	1	3494
2848	2	2028
3349	2	1018
2378	-2	5025
3018	1	2808
3330	4	2942
1832	1	1810
2028	5	1334
2600	1	3543
3878	1	2600
2897	1	4400
664	1	2600
3499	1	1139
3417	1	4298
3441	1	3417
468	1	2600
3383	4	4515
3208	1	41
5072	1	2388
3837	1	3449
837	1	3489
3503	2	2056
1764	7	3903
1018	10	390
3366	1	280
4432	1	3504
2063	2	832
3219	2	361
3506	1	4042
1018	1	3476
4300	3	3302
1616	1	68
4114	1	2600
1499	1	1845
1616	1	5440
202	4	3474
72	1	35
1810	-8	4197
1318	-10	3104
3429	-10	4197
1528	1	4107
3707	1	3509
4649	1	3510
3510	1	1832
1334	1	3506
2635	1	4286
1	1	700
2755	1	2141
3345	1	1145
1565	1	3722
2642	3	5472
3844	3	2050
2359	3	2642
2897	2	1154
5390	2	2897
202	1	3474
672	1	1629
93	5	3504
3113	1	896
4898	1	357
1013	1	3522
13	1	3405
4611	5	35
132	3	1764
2897	2	3916
2194	1	35
2755	1	928
2304	1	2755
2897	2	4459
2388	2	4291
3523	1	2045
2647	1	3366
3366	1	3735
1565	1	4037
3366	1	5103
3366	1	1383
729	5	77
3504	2	5139
3525	10	310
3578	3	3525
5432	1	3520
3380	4	2028
5724	3	2647
659	-10	3498
2045	3	2642
3545	4	700
202	2	2789
3916	4	3415
4459	3	1810
332	1	1735
2306	1	96
1386	1	1731
2897	3	4334
1629	3	2897
3529	2	2642
3453	1	4515
1810	2	2496
1289	1	2642
3366	2	4954
35	1	332
3465	1	4829
273	1	729
2028	2	4
4098	3	2388
3500	1	2961
3388	2	35
5525	1	1810
3219	1	2784
3512	1	2558
3512	2	280
332	1	2642
1363	-1	347
3653	1	3463
3522	1	2476
5197	1	3476
2642	2	41
1386	1	13
2110	1	1752
1	5	3656
4379	1	3506
5363	1	3532
4172	1	35
361	1	3719
2212	2	1670
19	1	3537
1396	3	4938
4350	1	2851
2014	1	3512
3465	2	57
2642	2	1919
3538	1	4554
3527	1	2296
3330	2	3527
2028	8	3471
1396	3	3369
3538	2	1693
3850	2	3538
4875	1	3543
3540	6	1453
3465	5	2781
2249	4	4032
41	2	64
2388	2	280
5606	2	2388
1352	2	1217
5989	1	2755
2762	2	4451
1802	2	3916
3242	1	3546
3598	1	3547
3546	1	4665
3548	1	4553
2942	1	2318
2733	1	3549
1568	10	135
2296	2	2048
2835	1	2296
1953	2	7
1620	2	1245
5541	1	2898
4172	3	3506
2297	2	2642
3550	2	35
546	2	1746
1565	3	3000
1620	5	3824
1	4	35
2064	1	550
3229	1	304
273	-10	1566
3498	5	616
3649	10	3552
3554	10	5317
2266	1	3476
3498	5	41
1363	1	3552
4172	-10	3552
3558	8	4235
2266	-10	5524
3481	5	5408
2897	2	41
2063	8	4096
2125	1	4244
3462	2	1316
2803	1	1289
215	1	2861
4587	1	3445
2351	-10	3725
4646	-10	3560
882	1	2625
3493	1	4238
3815	1	3561
4838	1	3018
2775	1	1810
1832	1	2125
2934	1	523
3489	1	1486
3562	8	3630
3563	10	1506
3527	10	3564
3556	10	2973
3545	-10	3565
2934	8	3566
3566	8	3597
2266	-10	4684
3565	8	2763
3568	3	4350
1396	1	1705
4290	5	3570
3682	8	3552
3489	1	1846
3571	1	2047
2790	2	2642
4832	-5	3516
135	-10	4611
3935	5	1948
2266	-5	2174
3466	1	2296
2642	3	1693
2642	1	905
4197	2	3549
3916	1	3549
2398	1	1334
5822	1	2398
1396	4	3462
1794	1	2194
198	1	2755
3791	2	2961
1912	2	2652
1948	1	4548
415	1	1277
4233	2	2028
2028	2	3394
5142	1	3579
2731	2	3476
2296	1	1810
3585	3	2498
3585	3	5910
3366	1	4365
3366	1	346
35	1	520
2233	2	2896
3465	3	1744
2388	2	3000
3000	1	4284
1217	3	2974
3107	2	4553
1366	1	3571
35	1	2625
3586	1	4879
700	3	2125
3640	1	1967
3543	1	4921
312	1	3591
3588	1	23
1612	1	4118
3515	2	1562
2942	1	546
546	1	579
3793	1	3219
3543	1	3578
2296	1	4666
4527	1	2296
5801	3	3481
3481	3	3916
1376	1	3574
1850	1	3063
3515	2	546
1746	3	3593
3492	-10	5872
2067	1	3219
3404	1	2897
3237	3	5635
630	1	3594
1318	1	35
4135	3	1018
546	1	500
3000	1	3476
3476	1	3986
4402	2	2728
1018	1	308
2125	1	4654
2125	1	3018
3596	4	3373
3597	4	2296
3592	1	675
3593	3	35
135	-10	1508
2158	10	25
1396	2	2388
2388	1	4559
4233	3	2763
2725	2	1565
2255	1	2625
2625	1	4925
5881	2	3438
2028	2	4083
1094	-10	729
3548	1	1176
2244	1	3429
1810	1	3578
1334	1	3451
3605	4	2690
1508	1	4045
1899	1	35
3496	1	3445
1832	1	3606
3574	5	573
312	1	4758
4297	2	3608
484	1	2012
2012	1	4570
3609	3	1565
3272	1	3610
587	3	3611
2835	4	3062
2165	4	2642
3062	5	3759
3612	4	725
3429	3	3568
1810	3	3613
3451	6	2642
35	1	3366
312	1	2012
2012	5	1810
304	1	3614
35	1	905
2995	1	3618
353	1	3571
2642	1	3620
2128	1	3018
3445	1	3649
5602	1	3621
3578	1	2625
1810	2	3622
257	2	563
3591	10	35
2600	5	3591
2642	1	4217
4707	1	3625
1386	1	3578
35	3	3623
2266	-3	3268
3649	3	3050
2322	6	3627
3627	6	2942
3598	1	3533
3533	1	1956
1396	1	3628
3578	2	75
3571	3	2642
3247	4	3760
7	1	2803
4666	1	3632
35	1	3736
5068	2	3513
2642	2	4291
135	-10	3775
4172	1	3636
304	3	477
2835	1	4462
3639	1	2178
2835	1	1990
171	1	4107
3898	1	171
2642	1	3643
3626	1	4694
3642	1	3483
3645	1	1366
2642	1	4553
3903	1	3642
5255	2	2642
1018	4	1585
5014	1	3647
1953	2	4988
17	1	3451
3618	1	2942
5245	2	2642
3624	1	3040
3581	5	1568
3766	1	35
4107	3	1953
3645	2	1317
2447	-10	3466
3735	-10	3466
3098	1	1334
1651	2	1506
5556	1	3650
3582	5	280
3578	1	1331
1953	3	1018
2194	6	417
81	1	3624
3892	2	2098
2600	4	1899
1334	1	3195
1018	2	613
2437	2	4424
3652	1	3880
1612	1	2125
3880	4	493
4197	1	3657
3657	1	418
3615	10	763
2897	3	1585
2897	1	3880
3615	10	4672
2099	2	3531
2307	2	2028
204	2	2296
3129	3	3535
1396	3	2642
2028	2	4688
3381	1	2625
3545	3	4760
3655	2	5956
4163	1	3465
3578	1	2306
32	2	2755
2063	2	2642
1905	3	2642
3663	1	3897
2389	2	2625
2625	2	7
825	1	1810
2266	-10	35
13	1	2050
93	1	13
2173	8	4694
3665	10	4385
1316	2	3667
3129	1	3668
3668	1	1693
1018	2	178
178	1	5903
4860	1	230
5036	2	3571
1317	2	780
3666	1	3880
2266	2	2174
4458	1	3155
1953	2	3475
2955	3	2625
3475	1	5036
404	2	3669
2028	3	1674
3653	1	472
2266	2	1953
2642	2	3903
3675	7	2977
2642	4	3451
5142	-1	2724
2642	4	1810
202	4	2642
3219	5	4450
1953	2	1113
4291	2	160
3669	3	101
3670	2	3037
2642	1	4568
3677	3	632
3451	1	2054
1899	10	3451
3897	1	2642
2437	1	1063
2642	1	1566
3549	1	3040
4017	1	2625
3681	1	4893
1555	1	3641
3641	1	4184
3349	2	3828
3668	1	1312
3451	1	4745
3533	1	3465
3621	2	3533
3988	3	2625
2028	3	3545
3598	1	1018
1110	1	3317
2642	1	2848
3684	3	2740
3641	4	3585
647	2	3685
1386	1	3686
3687	3	143
3545	1	1396
2642	1	417
2642	3	2642
3545	5	3897
2388	6	1396
5523	1	2110
5624	1	1923
1923	1	2625
3578	1	3669
2004	1	5228
3119	2	2028
4032	1	3545
177	1	3690
35	1	3591
35	1	770
2296	-8	2897
2388	3	3669
2067	2	3695
5565	3	2188
2642	3	2173
4656	2	2642
2642	6	3219
1953	4	1744
1412	7	2067
492	1	2296
4361	1	312
2125	2	5105
3696	2	2028
2266	-3	732
2266	-3	3236
4649	4	3669
3697	1	4554
4031	2	3700
3700	2	2472
3653	1	3516
2322	1	3653
905	1	2266
3935	2	455
2642	2	2755
3342	1	2835
1502	6	5827
3140	-5	631
1018	2	4955
3595	5	204
3926	2	3701
4592	7	1018
3701	2	3815
1675	2	3074
3988	2	1953
3366	3	5577
2642	1	2642
2642	1	3988
2028	2	4643
2652	3	3572
2642	4	5591
3699	2	2658
1529	4	35
2188	3	2258
3669	1	2835
2961	1	5368
2296	1	1731
2647	1	3707
3669	1	1089
3601	2	3708
3708	4	415
135	3	1154
1159	2	2045
1018	6	3656
3219	1	353
1	1	3219
4389	1	3710
4197	1	1289
3988	1	1018
3757	1	1953
1713	2	3099
1001	2	4400
3620	1	5525
35	1	3620
1832	1	2404
1899	1	2549
3712	1	3916
2609	4	1565
1620	2	3757
3223	1	2142
4320	1	3223
2625	8	1566
2125	3	2642
6	9	3284
3735	5	1752
203	1	192
3715	1	4354
4189	1	3716
4616	1	35
4694	2	3223
3704	1	4777
2835	5	1675
2028	1	3735
5482	1	3720
1383	1	3649
3366	1	3897
363	1	4179
4107	1	2948
3669	1	4406
3715	1	729
3161	2	2266
3904	1	3666
1512	1	3722
4532	1	1437
5525	1	1693
4554	2	545
3593	4	3606
1899	1	770
1525	1	1899
4890	1	2004
3715	3	3723
1352	1	1802
3650	1	3113
4616	10	3689
2154	3	2642
3724	5	915
2397	2	2233
882	1	36
1743	-10	1318
4119	1	3727
3727	1	5227
1245	2	2642
3703	3	2125
1352	3	2642
3718	1	3897
1512	3	64
1700	1	3677
2625	1	1396
3520	1	1207
5450	1	2934
2296	1	3451
3714	1	3013
3223	5	1754
41	1	1383
1953	1	41
2840	2	51
396	1	1018
1849	8	2125
2647	1	202
4559	3	2188
3731	1	4635
361	10	3731
537	2	2752
4203	2	3733
4017	1	2819
3735	1	1764
1693	1	861
3988	1	3736
2942	2	3737
1846	2	171
149	1	2977
3641	1	135
3699	1	5903
1810	2	3699
5777	1	1113
5949	2	2487
202	1	3374
3738	2	3828
35	1	4707
1998	1	3740
3653	1	3741
3429	1	3582
2897	1	3237
3237	1	1316
2313	1	3745
546	2	3160
1948	3	2635
270	1	3389
3389	1	4217
3018	1	963
1693	1	419
4291	-10	3744
5624	10	2962
2	-10	3744
415	1	3040
2647	-10	5063
4605	-10	2017
2139	-10	3744
5482	-10	3744
3660	1	1389
1201	1	1555
1555	1	184
3653	1	1731
3749	1	3746
35	1	2125
1689	1	3751
1508	1	3620
3528	1	3669
1629	2	4893
3669	1	4363
3796	1	3699
2045	5	3669
3739	1	230
3747	1	3754
2028	1	2125
5784	1	3649
1953	1	3735
3649	1	1107
35	1	2045
4811	1	3735
4659	1	1289
3738	2	2947
3669	1	4683
3744	10	3756
2252	-5	4678
3081	-5	2017
1386	-10	1383
3744	10	4733
3755	5	1984
3329	1	285
1289	1	5610
468	1	1289
1316	-10	3062
3756	-10	2466
3129	10	2017
3757	10	4119
2727	10	3756
5606	1	3319
1363	-10	493
2067	-10	1207
36	-10	3757
17	-10	3757
2067	-10	2455
3756	10	1764
3756	10	4839
3756	10	3326
1316	10	3759
3759	10	4869
3759	10	3788
3759	10	2045
2028	-10	3841
1719	10	2962
4281	10	3757
3760	10	2088
3760	10	4365
1318	-10	4635
2014	1	3389
2125	-10	3760
1018	3	3916
5029	1	1612
3762	1	2484
3429	1	3764
3669	2	202
2028	-10	4679
69	1	3649
1953	1	3452
3795	1	1953
4515	1	3018
767	-10	3756
1810	-10	3757
2097	-10	3759
3916	1	2028
3772	1	3649
2019	10	1953
1018	-10	3744
3988	1	2388
1731	1	3653
2262	8	1810
664	1	2880
4134	1	1629
3129	1	664
320	2	2835
2934	1	664
3129	1	3767
3767	1	3429
2125	1	2110
1715	-10	3744
64	-10	3756
1318	-10	13
1318	-10	5403
3219	1	1386
2642	1	3219
361	7	209
3623	3	3769
3649	1	4172
1832	1	3451
3719	1	2067
3770	1	4172
3653	1	1669
399	1	3653
3735	1	4886
4701	1	3773
3734	3	4267
60	1	2388
2110	-10	3756
1316	-10	256
5260	-10	3760
3653	1	5066
3629	2	115
546	2	3776
3699	1	624
3408	2	3744
2262	-10	202
2642	2	448
3735	1	5363
2822	4	1810
4779	5	1810
5525	1	3779
2064	3	5200
3040	2	3769
3769	2	2432
3660	5	2725
3504	1	3782
1810	2	5836
4415	-10	3744
270	-10	3897
1840	-10	4043
2642	-10	3757
304	1	17
4830	1	2625
3786	-10	1289
3786	-10	2067
1919	-10	3757
1557	-10	2017
1810	-10	2017
4027	-10	2017
3794	-10	2845
2028	3	729
3774	1	3685
1566	-10	3598
5202	-10	3794
2067	-10	4677
4986	-10	3789
4515	-10	3788
178	1	2004
3744	10	2781
180	1	3898
5704	1	180
981	10	2934
2600	10	2934
1376	10	2934
5224	10	1802
3649	1	5827
5472	1	3649
35	1	3800
3800	1	1053
178	1	1154
178	1	1954
2962	1	2840
678	1	178
2404	1	2063
3738	2	4982
1334	2	3738
1094	2	3649
3669	3	5403
3527	2	3802
3669	3	1615
1	3	3669
4860	1	2388
1366	-10	3744
3803	1	1686
3803	1	4540
3798	1	1352
4267	3	1802
729	7	3366
1810	1	3805
943	1	3758
35	1	4812
3805	1	546
3767	1	4320
3742	1	545
3916	2	3780
2942	1	3669
481	-10	903
3722	-10	3759
2266	-10	3760
2045	-10	1810
4172	-10	3757
17	-10	2262
4365	-10	3756
3808	1	3846
4896	1	2642
3593	1	481
2625	1	346
5801	1	3810
2895	1	3649
2642	1	3161
4732	1	2328
4559	1	3811
3574	3	4172
112	1	3649
2610	1	6
4777	2	3160
2045	2	3699
1342	-10	3744
4615	-10	96
135	-10	3757
3738	2	3598
3656	1	2045
39	1	664
398	1	2141
2642	1	4402
3020	1	2642
628	1	3161
4384	-10	3744
2470	8	3314
361	1	2642
1675	5	1555
3381	5	2642
1809	1	3735
3539	1	3797
4673	1	366
1885	-10	13
3806	1	5925
2127	1	2835
2835	1	1629
1612	2	35
1860	1	3738
2012	5	3653
3714	1	3781
3223	2	3817
3817	2	5655
35	1	202
1018	1	3666
3775	1	2404
1412	2	5919
2730	1	3797
3129	2	1412
753	1	2642
159	1	3715
1771	1	3715
3451	1	2642
366	1	1035
3807	2	2600
402	1	1555
2962	1	3815
2028	1	3653
4411	5	3113
3653	1	4761
1675	1	3653
3815	5	481
2635	1	5157
1967	1	1585
3099	4	3500
882	1	35
3735	1	1612
3800	1	1529
2388	1	2647
3735	1	3598
550	1	3653
1629	1	2709
2125	1	1810
1636	-10	3744
3828	1	1921
1899	1	3451
3714	8	3219
1520	1	1725
967	1	3620
1257	1	3223
2067	1	1018
1840	1	3836
3223	10	2255
3465	1	3653
2600	6	2110
3641	1	274
5994	1	3260
2642	-1	2897
1018	1	3838
3838	1	4545
4532	3	2388
1334	1	3839
3916	2	3590
2296	1	1502
3840	1	202
3828	1	3844
2194	1	3828
2388	1	3897
4	1	3841
4667	2	215
4291	2	3735
2388	2	1512
3722	1	3735
115	2	767
3547	1	1810
4629	1	3843
3699	1	3570
634	1	3844
2296	-10	2125
2158	1	3744
639	-10	3744
4893	2	2898
3129	10	2484
5950	3	1859
3655	1	13
3696	1	3845
3845	1	1832
4330	1	3655
3846	1	2625
1938	5	3040
3845	1	4107
2642	1	4746
3656	3	2028
3653	2	2378
3345	1	3849
3797	-10	4172
2266	1	3797
3850	1	2642
5635	1	3851
3852	5	3008
4086	1	3853
3843	2	1764
3854	1	396
1953	1	1615
3816	-3	361
687	1	2028
3855	1	13
573	5	2642
3621	2	1953
1810	2	3621
3857	1	4760
57	1	3545
2635	6	2125
1555	1	1186
4331	1	1555
687	1	2962
3849	1	4291
2233	1	3858
3718	-10	3744
2378	1	60
3037	1	1490
2635	1	3846
2404	1	2647
687	2	3653
4635	8	3859
76	1	3828
856	1	3860
3860	1	520
3689	-10	3385
13	2	1316
3653	1	1318
3223	1	4402
2404	1	5072
5591	3	3534
2642	1	3252
3860	1	4531
1933	5	5458
3801	1	1034
2642	2	1011
1810	3	820
3776	10	1656
3776	3	2198
3776	2	978
3863	5	2125
2174	10	1933
3820	3	1771
2144	1	3852
3864	1	209
2252	-1	2635
2324	1	3653
2717	1	1334
827	6	3571
903	1	3735
3792	4	3735
3849	1	3735
5891	1	3724
1478	1	51
445	3	3845
4995	2	687
4991	3	2647
2402	1	3501
3578	1	2625
3856	2	5788
2762	1	3871
2840	2	2028
2635	1	4654
2835	2	1953
3738	3	1810
3873	1	359
3366	-10	4875
687	1	3722
5626	2	538
687	2	2763
2125	2	687
1383	2	3018
2141	-10	3451
3878	1	4315
3527	1	1713
3879	1	2642
204	1	2391
3374	1	2642
3903	1	3879
2371	1	3598
3451	1	2733
3735	1	3571
4559	1	3885
3885	1	4676
3879	2	3611
700	2	755
3527	1	4677
1386	-1	2230
3887	1	664
3018	1	2176
1352	1	35
2682	10	3888
2378	-1	2485
2110	1	3854
3735	1	3342
1348	3	3168
2642	1	3579
4925	4	1512
2642	1	2536
2365	2	3893
2913	3	399
3832	1	3076
2642	1	5231
4205	3	3893
3893	3	1368
1386	1	2328
1487	1	3735
3781	1	1955
3790	1	3781
3816	1	606
905	1	2404
4530	1	606
1272	1	1598
4661	1	3895
2125	1	3781
1397	1	3896
3896	8	1815
1751	3	2125
1555	2	1802
1685	2	3887
3898	1	4315
546	1	3527
3345	2	4554
549	1	3345
3903	1	1800
3172	3	417
1565	3	4693
2642	3	1677
2404	1	2187
3854	1	3642
35	1	3878
3878	1	5799
2404	2	4113
35	1	5554
3380	1	3002
35	1	2929
2318	1	3908
3000	1	1953
1416	3	3912
1271	2	2642
687	1	3000
202	2	3820
2642	3	257
3018	1	3451
4360	1	2897
1018	2	573
856	2	2625
2625	2	3746
3903	1	35
3916	1	5472
3385	2	1623
2642	2	4438
393	1	3878
3543	4	2045
3795	1	3919
2351	1	35
905	1	2625
2404	1	35
2535	1	3922
2625	2	3988
3735	1	1363
3904	1	3781
1585	4	1788
2642	3	4531
3924	5	3922
1386	1	3527
3735	1	4583
3925	4	4762
4554	-1	3
2642	1	304
3916	1	768
3547	2	35
3916	1	1094
3735	1	2485
64	1	4694
3766	3	3735
2897	1	4363
2313	10	3735
1810	1	3816
4487	1	2296
4900	1	3258
2897	1	2028
2897	-1	1767
3451	1	2625
905	1	3451
3878	1	443
3129	1	3598
3129	1	1099
3129	1	4980
3129	1	4499
1020	1	3256
3735	1	350
4635	1	3422
3129	1	4042
3129	1	5176
3129	1	2296
3129	1	533
3129	1	1953
3854	1	5551
2625	1	3955
2404	1	3958
3129	1	2262
3129	1	1802
3129	1	5996
3656	-10	4683
35	1	2296
5759	1	2878
414	1	3847
4583	1	2897
204	1	2977
4172	2	2642
5255	2	3815
4315	2	3571
4683	1	3928
3803	1	57
3029	1	1363
2063	1	3973
3735	10	3669
4269	1	1832
1809	3	3884
361	4	3974
2125	3	1810
3974	5	3600
1512	5	4206
3828	2	1764
2642	5	3828
2125	1	3669
3669	1	4355
3976	2	2315
2404	1	4683
1092	1	2053
3641	2	4598
3904	2	2076
1939	1	3578
4709	1	3982
1615	1	3981
3982	1	2625
366	1	3451
905	1	3983
1978	2	3982
2100	2	3735
3649	1	1501
3864	1	132
3735	1	1860
3985	1	545
35	2	3539
1675	1	4197
1675	2	1230
5528	5	3504
3846	1	2266
3878	1	4532
2125	1	3765
23	2	1832
1832	1	468
279	-10	3744
1363	1	75
1810	1	2742
3018	1	1612
3713	1	1746
2173	-10	1198
3653	1	3980
3837	1	3972
1183	1	2977
361	10	2963
2897	1	342
1584	1	3828
2642	3	2867
3999	1	4297
35	2	3810
3107	1	3783
2045	1	4000
2552	3	399
3239	1	1689
3660	1	4000
3875	4	4205
4360	4	3875
4154	3	2296
3980	1	2625
4291	1	3980
2110	1	3429
3610	1	523
1815	1	3982
2404	2	3479
3756	1	3980
4159	-10	2405
135	1	1271
1271	1	2080
2388	3	1750
2942	3	3380
3660	8	923
2642	1	2204
4005	3	4505
4006	1	914
1354	2	4005
1094	2	3917
3917	10	26
732	1	3714
1810	1	732
1565	1	4004
199	3	5942
64	1	3076
3998	5	2175
3982	1	2657
135	2	5591
687	1	4013
1584	3	199
3878	1	4162
4283	1	4018
4018	1	4870
3990	1	4197
3730	1	4304
2388	-1	4890
804	1	3851
3738	2	3006
3885	1	925
3006	1	4107
3972	1	2125
3972	10	1075
2079	1	4635
7	5	3018
887	5	3651
2034	1	3500
3893	10	3781
1376	1	3781
3345	3	3781
3757	2	3006
2642	5	2942
1944	3	3219
1473	1	4001
4001	1	1771
3571	1	2405
7	1	4023
3887	1	2703
3714	-10	630
2600	1	3571
3219	5	2125
2642	1	2600
132	1	2642
4172	3	2397
1998	1	3451
4981	1	1998
2642	1	4694
3129	1	146
4011	1	3023
2642	1	3019
4027	3	1094
1352	1	2642
2642	1	1386
4648	3	4027
4033	1	2943
3928	1	5800
4034	2	2679
4016	1	5094
3916	1	4016
2404	1	527
1272	10	3168
2284	3	3598
3168	1	3237
2642	5	5044
988	2	3598
33	1	4017
4004	1	3006
1	-1	452
4032	1	3366
2318	4	2188
3129	2	4036
4172	1	3715
2934	3	4172
5522	-1	3489
2878	1	3744
3999	1	5635
3655	1	5312
4026	1	5614
2351	1	4039
3915	1	3451
363	2	3880
2307	1	4026
2284	1	135
1018	2	4026
4026	1	1366
4031	1	1810
4847	1	4038
4038	2	5147
3000	2	3598
146	2	5578
1394	5	3345
353	10	3990
2642	1	4611
3640	1	4041
4026	1	1565
4042	1	1589
4035	1	967
2642	2	5258
2296	3	2642
4038	2	5840
4172	1	3045
3968	2	3901
4454	2	3738
2266	1	3830
1788	1	2085
4197	1	4044
3759	5	3598
3611	3	1973
468	3	3611
361	1	5123
7	1	4046
3735	1	4107
1334	10	3735
3735	1	2889
4047	10	4562
3878	-10	3738
592	1	4049
2777	1	4666
3669	1	3935
3828	2	3735
3714	2	3656
3656	1	4049
2378	1	3735
3735	1	4989
4011	1	35
2942	10	3735
3029	3	3512
2203	1	1879
2658	1	4052
1555	5	3735
35	1	1555
3223	2	2642
242	2	2427
1752	1	1769
1752	-2	4501
4053	4	3427
304	1	3735
3735	1	5231
3735	1	4119
1562	10	3735
3735	1	899
838	1	146
238	1	4709
4058	1	3137
2064	1	2404
3792	2	3735
1690	2	1
3735	1	3236
170	3	2642
1953	3	146
4044	2	4559
171	1	1810
4515	1	4062
4062	1	2188
4024	1	917
1847	1	35
5353	1	4067
1731	3	4027
539	1	2642
617	1	3748
1615	1	3943
3129	1	4291
3129	1	5204
3129	1	4115
2908	1	3130
2067	1	3885
2642	1	1352
1856	2	2642
2635	1	2322
4172	1	4077
3744	1	4032
4337	1	1018
1295	1	1053
2897	2	4830
3831	2	5573
2642	1	1731
1562	1	2642
4078	1	1899
387	1	146
3787	1	2835
96	3	3357
3598	1	1473
1565	1	3113
146	1	1447
4532	1	585
585	1	3640
3219	3	5363
3828	1	2268
3649	1	5065
4082	1	135
4185	2	3828
2125	1	590
2942	2	3598
3598	5	2942
494	4	2625
2141	1	3598
1295	1	4649
2110	2	36
3909	1	3988
3909	2	2513
1953	2	3628
238	1	1334
3841	1	4086
2292	1	3669
41	1	3776
2037	1	3827
2070	1	2
3820	1	3820
3669	1	5612
4090	1	2942
3103	4	2135
51	2	1953
4828	1	4091
4091	1	1396
1967	1	2322
3101	3	4197
4092	1	4833
113	10	4787
647	2	1764
710	1	3995
3655	1	4172
1815	10	3445
361	1	3561
3640	4	3697
26	1	2741
804	1	2625
2642	3	250
1201	1	3260
3451	1	988
4172	2	3820
2942	10	3488
3488	10	1639
3641	1	5413
3649	2	3598
3315	5	3828
905	-1	1566
545	-1	3087
35	1	4032
3598	1	3879
3451	1	4099
3621	1	1953
4532	7	202
3578	2	1911
5227	-10	4100
5859	1	113
2351	-10	4679
2045	1	4102
7	1	4104
1810	1	3948
2378	1	2028
3223	1	3722
35	2	3223
3223	2	4346
3828	1	4105
1612	1	3513
4519	1	3223
3935	-10	733
3966	1	4075
4281	2	2202
132	1	2230
3583	1	5186
2625	1	2262
2167	1	2625
2067	1	2625
4197	1	1267
4029	3	3096
2045	3	1953
2125	1	3219
1899	1	4027
4925	1	2352
2378	1	908
3018	1	627
4112	10	4681
415	-10	1043
3018	1	53
4113	1	4084
3477	-10	3743
4419	2	35
3514	1	3513
203	2	2214
3451	2	1400
3884	1	1647
5245	1	3986
3107	1	4114
3988	1	322
3735	1	135
1832	3	3465
1584	1	35
4075	4	4291
3455	1	3713
5202	1	3713
3713	1	4291
5481	1	4120
3935	2	2028
3935	2	3744
1543	1	4122
469	10	3735
1109	1	1689
4119	1	2244
4890	3	3988
4126	1	2072
592	1	1731
4114	3	2600
4114	3	2125
3897	3	4114
3593	1	4127
3667	2	3935
2647	2	3512
3826	1	3527
1018	1	4131
4515	1	4114
35	2	3980
5631	1	4122
5197	1	4133
3735	1	1832
2642	1	812
2325	1	4135
3023	1	3345
4088	2	3013
2642	1	4649
4113	1	3366
630	9	1363
2422	1	3724
4611	-1	3703
3345	1	4176
647	1	4137
2934	-10	4490
4139	3	377
4036	1	3023
1896	1	3776
2728	1	3723
4382	1	3512
3512	1	5806
3828	1	3910
146	1	3828
476	3	2625
13	-1	2244
2642	2	3699
2625	1	3233
4787	1	3656
3914	1	1267
3189	3	1921
1201	9	5353
1644	9	1201
2296	5	1
3397	5	1938
4385	3	3988
2635	1	2344
4145	1	120
1752	5	3820
1018	1	4578
3173	1	5214
1018	2	2034
4148	1	1018
2625	1	419
3852	-10	4522
1018	2	5764
3735	1	4172
3735	1	1
2552	1	3735
1556	1	4122
1546	2	3986
3345	1	4151
687	1	4152
2781	1	3988
2188	-10	3757
5228	-10	1383
3989	1	1396
4145	1	2574
3928	1	2589
2266	1	3928
5227	2	3781
2977	1	4860
2296	1	3197
2934	1	4090
3904	1	21
4155	1	4235
4122	1	3237
4156	2	4965
13	5	4157
4869	1	4158
4107	4	1352
3003	1	2642
3003	1	4291
280	1	1502
3649	3	4222
4708	2	4160
2296	1	3649
2600	2	4291
1653	3	1802
35	1	1275
2942	-8	2897
1453	1	3820
1885	1	3353
3815	2	2897
5482	5	2635
4158	1	4618
4257	1	4158
546	1	3781
2625	1	4163
4164	1	60
634	2	3971
5363	1	4152
3854	4	13
2642	1	3695
2642	1	5027
3682	1	2378
2642	1	3854
2682	1	1919
3923	3	1386
112	1	3345
3578	1	2012
2012	1	4511
4088	2	770
3897	1	342
2803	10	3735
443	2	1832
4173	1	812
3003	1	2067
4107	2	2202
2861	1	4174
1802	2	3735
3735	2	3649
2175	10	1316
4291	2	1272
4300	2	1272
4838	1	3988
19	2	3988
3828	1	1386
479	-5	2028
2194	1	4172
3452	1	3451
1267	1	5458
1396	1	2296
2097	1	1267
3582	-10	3756
1765	-10	3759
2194	-10	4281
4254	1	3767
3722	-10	3715
3628	1	4107
4518	1	3001
5255	1	4178
4178	1	5227
4178	3	2710
4174	1	865
1779	1	3160
3916	1	1334
64	1	2434
3790	1	64
3903	1	4180
1764	2	2252
3408	1	4088
4274	2	3512
1832	1	5069
3642	-2	3926
4511	1	1998
5013	1	1810
1334	1	1267
3735	2	221
4089	1	4699
3642	1	353
3735	1	4883
1217	1	3735
280	-5	2028
1615	5	3735
4011	2	96
3892	2	6
4181	5	1386
3820	1	1
3735	1	2412
